Timestamp,EEG.Counter,EEG.AF3,EEG.AF4,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,Label
1670142094.147045,123.0,4347.436035,4245.897461,4296.410156,4207.692383,4276.666504,4182.94873,4230.256348,4310.256348,4181.666504,4183.077148,4170.769043,4184.615234,4182.179688,4186.282227,2
1670142094.150946,124.0,4345.256348,4247.436035,4295.641113,4208.461426,4275.512695,4178.077148,4226.922852,4313.461426,4182.179688,4180.384766,4167.94873,4183.589844,4181.922852,4185.512695,2
1670142094.154848,125.0,4346.410156,4249.487305,4298.461426,4210.641113,4275.769043,4177.307617,4224.230957,4316.922852,4184.487305,4181.666504,4166.025879,4184.871582,4184.487305,4187.692383,2
1670142094.158749,126.0,4349.743652,4250.897461,4303.077148,4212.563965,4276.538574,4181.025879,4222.563965,4317.692383,4186.153809,4186.282227,4166.410156,4186.666504,4187.179688,4191.025879,2
1670142094.16265,127.0,4352.94873,4251.025879,4306.794922,4213.589844,4277.179688,4186.410156,4221.922852,4316.153809,4186.025879,4191.794922,4168.717773,4187.307617,4187.820313,4193.717773,2
1670142094.166552,128.0,4354.615234,4250.769043,4308.205078,4214.743652,4278.077148,4189.615234,4222.820313,4315.256348,4185.128418,4196.666504,4172.05127,4186.666504,4186.410156,4194.615234,2
1670142094.170453,129.0,4354.615234,4251.282227,4308.077148,4216.410156,4279.615234,4189.487305,4225.897461,4317.179688,4185.897461,4200.384766,4176.153809,4186.282227,4185.128418,4194.871582,2
1670142094.174354,130.0,4353.846191,4252.563965,4308.077148,4218.205078,4280.769043,4187.94873,4230.512695,4320.641113,4189.487305,4202.436035,4180.0,4187.307617,4185.384766,4194.871582,2
1670142094.178256,131.0,4351.794922,4252.436035,4308.205078,4217.820313,4279.743652,4187.563965,4234.230957,4322.179688,4193.974121,4202.179688,4181.794922,4188.974121,4186.538574,4194.358887,2
1670142094.182157,132.0,4347.436035,4248.461426,4307.05127,4213.589844,4275.128418,4188.077148,4234.871582,4318.589844,4195.512695,4198.589844,4179.743652,4188.205078,4185.641113,4191.794922,2
1670142094.186059,133.0,4340.128418,4240.0,4302.820313,4205.897461,4267.820313,4187.307617,4232.307617,4311.282227,4191.922852,4192.436035,4173.717773,4182.94873,4180.384766,4186.538574,2
1670142094.18996,134.0,4331.538574,4229.358887,4296.025879,4197.820313,4260.769043,4183.589844,4228.333496,4305.769043,4184.487305,4185.384766,4167.05127,4174.743652,4171.282227,4180.128418,2
1670142094.193861,135.0,4325.128418,4221.410156,4290.512695,4192.563965,4256.922852,4178.077148,4225.512695,4307.436035,4178.205078,4180.641113,4164.487305,4168.205078,4162.05127,4176.025879,2
1670142094.197763,136.0,4324.102539,4220.256348,4290.256348,4192.307617,4258.077148,4173.974121,4225.512695,4315.897461,4178.205078,4181.153809,4168.717773,4167.820313,4157.94873,4177.436035,2
1670142094.201664,137.0,4328.077148,4226.153809,4296.025879,4196.153809,4263.077148,4173.974121,4227.692383,4324.615234,4184.487305,4186.410156,4177.307617,4173.846191,4160.769043,4183.589844,2
1670142094.205566,138.0,4333.333496,4234.102539,4303.461426,4200.256348,4268.589844,4178.461426,4230.641113,4326.153809,4191.666504,4192.436035,4183.846191,4181.538574,4166.538574,4189.743652,2
1670142094.209467,139.0,4335.0,4238.205078,4307.179688,4200.897461,4270.897461,4184.358887,4232.820313,4319.487305,4193.077148,4193.846191,4182.436035,4184.102539,4169.230957,4190.0,2
1670142094.213368,140.0,4331.153809,4236.025879,4304.487305,4197.436035,4268.589844,4188.461426,4233.205078,4310.384766,4186.282227,4188.461426,4173.846191,4178.846191,4166.025879,4182.820313,2
1670142094.21727,141.0,4325.128418,4230.512695,4297.820313,4192.94873,4263.077148,4188.717773,4231.922852,4305.897461,4175.641113,4179.358887,4163.846191,4169.230957,4160.0,4172.94873,2
1670142094.221171,142.0,4322.05127,4227.820313,4292.94873,4191.538574,4258.589844,4186.666504,4230.512695,4308.717773,4168.717773,4172.820313,4159.102539,4162.307617,4157.94873,4168.205078,2
1670142094.225073,143.0,4325.128418,4231.410156,4294.230957,4195.128418,4259.102539,4184.871582,4230.256348,4315.897461,4170.256348,4173.461426,4161.922852,4163.333496,4163.205078,4172.307617,2
1670142094.228974,144.0,4332.179688,4239.615234,4301.153809,4202.05127,4264.743652,4185.384766,4230.897461,4322.307617,4178.717773,4180.384766,4169.230957,4170.769043,4172.692383,4182.307617,2
1670142094.232875,145.0,4338.333496,4247.05127,4308.974121,4208.461426,4272.05127,4187.563965,4231.794922,4324.102539,4187.94873,4188.846191,4175.769043,4178.333496,4180.0,4190.769043,2
1670142094.236777,146.0,4340.128418,4249.487305,4313.077148,4210.897461,4276.153809,4189.230957,4231.794922,4320.769043,4192.436035,4193.205078,4178.077148,4180.384766,4180.897461,4192.692383,2
1670142094.240678,147.0,4337.692383,4246.666504,4312.692383,4209.871582,4275.512695,4188.589844,4230.128418,4315.897461,4191.153809,4192.307617,4177.179688,4176.025879,4176.794922,4188.717773,2
1670142094.244579,148.0,4334.358887,4242.563965,4310.512695,4207.820313,4271.666504,4186.282227,4227.820313,4314.230957,4187.563965,4189.358887,4176.666504,4170.384766,4172.05127,4183.589844,2
1670142094.248481,149.0,4332.820313,4241.538574,4309.358887,4207.307617,4267.820313,4184.358887,4226.794922,4318.846191,4186.794922,4188.974121,4179.487305,4169.358887,4170.897461,4182.05127,2
1670142094.252382,150.0,4333.333496,4244.230957,4309.871582,4208.589844,4266.282227,4184.615234,4228.333496,4328.077148,4191.538574,4193.333496,4184.743652,4174.743652,4174.743652,4185.0,2
1670142094.256284,151.0,4334.230957,4247.820313,4309.871582,4210.384766,4266.410156,4186.410156,4231.666504,4337.05127,4199.615234,4200.128418,4189.102539,4183.461426,4180.769043,4189.615234,2
1670142094.260185,152.0,4333.461426,4249.358887,4307.436035,4210.384766,4266.666504,4187.820313,4234.358887,4340.0,4206.025879,4204.743652,4189.102539,4189.871582,4184.615234,4192.307617,2
1670142094.264086,153.0,4330.641113,4248.205078,4302.436035,4208.205078,4265.512695,4187.692383,4234.102539,4335.128418,4206.282227,4204.102539,4184.743652,4190.128418,4183.846191,4191.282227,2
1670142094.267988,154.0,4327.05127,4246.153809,4297.307617,4205.0,4262.820313,4186.922852,4229.871582,4324.230957,4200.0,4198.461426,4178.589844,4185.0,4179.615234,4187.692383,2
1670142094.271889,155.0,4324.487305,4244.743652,4294.487305,4202.563965,4259.615234,4185.897461,4223.589844,4312.307617,4190.769043,4190.512695,4173.461426,4177.436035,4175.128418,4184.230957,2
1670142094.275791,156.0,4323.974121,4243.846191,4294.102539,4202.307617,4257.05127,4184.487305,4218.205078,4303.717773,4183.333496,4184.230957,4169.871582,4171.025879,4172.820313,4182.563965,2
1670142094.279692,157.0,4325.641113,4241.922852,4294.743652,4204.615234,4255.641113,4182.179688,4216.666504,4301.538574,4179.871582,4181.282227,4167.820313,4167.94873,4173.077148,4182.05127,2
1670142094.283593,158.0,4328.717773,4238.205078,4295.0,4208.461426,4255.641113,4179.102539,4219.871582,4305.897461,4180.256348,4181.410156,4167.179688,4168.205078,4175.0,4181.538574,2
1670142094.287495,159.0,4332.05127,4234.615234,4295.384766,4213.077148,4257.436035,4176.410156,4226.282227,4314.358887,4182.820313,4183.077148,4168.589844,4171.153809,4178.077148,4181.153809,2
1670142094.291396,160.0,4335.384766,4234.102539,4297.436035,4217.563965,4261.922852,4175.256348,4232.692383,4323.077148,4185.769043,4185.128418,4172.820313,4175.769043,4182.05127,4181.794922,2
1670142094.295298,161.0,4338.333496,4237.692383,4301.666504,4220.897461,4268.846191,4176.153809,4235.641113,4327.692383,4187.820313,4187.307617,4179.102539,4180.769043,4185.512695,4183.717773,2
1670142094.299199,162.0,4340.641113,4243.333496,4307.05127,4222.307617,4276.410156,4178.205078,4233.077148,4325.769043,4188.333496,4189.358887,4184.615234,4184.743652,4186.922852,4185.641113,2
1670142094.3031,163.0,4341.922852,4247.05127,4311.153809,4221.666504,4281.666504,4180.128418,4226.410156,4319.230957,4187.820313,4191.538574,4187.05127,4186.922852,4185.897461,4187.05127,2
1670142094.307002,164.0,4342.563965,4246.666504,4312.179688,4219.615234,4282.820313,4181.282227,4219.743652,4312.307617,4187.563965,4193.717773,4186.282227,4187.436035,4184.102539,4187.94873,2
1670142094.310903,165.0,4343.077148,4243.717773,4310.0,4217.563965,4280.384766,4181.922852,4217.05127,4308.205078,4189.487305,4196.410156,4184.230957,4187.436035,4183.589844,4189.102539,2
1670142094.314804,166.0,4343.589844,4241.538574,4307.179688,4216.538574,4276.794922,4183.205078,4219.487305,4307.436035,4194.230957,4199.615234,4183.333496,4187.820313,4185.128418,4190.641113,2
1670142094.318706,167.0,4343.461426,4242.436035,4306.410156,4216.410156,4274.871582,4185.256348,4224.230957,4308.589844,4200.384766,4202.563965,4184.615234,4188.333496,4187.436035,4191.282227,2
1670142094.322607,168.0,4342.179688,4245.512695,4308.205078,4216.025879,4275.128418,4187.05127,4226.922852,4310.128418,4204.230957,4203.974121,4187.05127,4187.820313,4187.820313,4190.512695,2
1670142094.326509,169.0,4339.871582,4248.333496,4310.897461,4214.487305,4276.282227,4187.05127,4225.512695,4311.153809,4202.820313,4202.820313,4188.333496,4186.538574,4185.512695,4188.589844,2
1670142094.33041,170.0,4337.820313,4249.230957,4312.307617,4211.794922,4276.794922,4185.0,4221.282227,4311.922852,4197.05127,4199.615234,4187.563965,4185.384766,4182.307617,4187.563965,2
1670142094.334311,171.0,4338.077148,4248.974121,4311.922852,4209.487305,4276.538574,4182.307617,4218.077148,4313.205078,4190.641113,4196.666504,4185.384766,4185.897461,4180.897461,4189.487305,2
1670142094.338213,172.0,4340.641113,4249.487305,4310.512695,4208.589844,4276.538574,4181.025879,4219.230957,4315.128418,4187.820313,4196.025879,4183.846191,4188.333496,4182.820313,4194.487305,2
1670142094.342114,173.0,4343.717773,4252.307617,4309.615234,4209.615234,4278.077148,4182.307617,4225.256348,4317.179688,4190.128418,4197.94873,4184.102539,4191.282227,4186.922852,4200.0,2
1670142094.346016,174.0,4344.743652,4255.769043,4309.871582,4211.794922,4280.641113,4185.128418,4232.692383,4317.820313,4195.512695,4200.512695,4185.512695,4192.94873,4190.384766,4202.94873,2
1670142094.349917,175.0,4342.563965,4257.179688,4310.641113,4214.230957,4282.563965,4187.179688,4236.666504,4316.153809,4200.0,4201.410156,4186.282227,4192.436035,4190.512695,4201.666504,2
1670142094.353818,176.0,4337.820313,4254.230957,4310.512695,4215.128418,4281.922852,4187.05127,4233.846191,4312.820313,4199.871582,4199.230957,4184.871582,4189.871582,4186.282227,4196.922852,2
1670142094.35772,177.0,4332.307617,4247.692383,4308.205078,4213.205078,4278.589844,4185.512695,4225.897461,4309.358887,4194.102539,4193.974121,4182.179688,4186.538574,4179.358887,4190.512695,2
1670142094.361621,178.0,4326.666504,4240.0,4303.589844,4208.589844,4272.94873,4184.102539,4217.820313,4306.922852,4185.0,4186.922852,4179.230957,4182.94873,4172.692383,4183.846191,2
1670142094.365523,179.0,4321.282227,4233.589844,4298.205078,4202.94873,4266.794922,4183.589844,4214.743652,4306.025879,4176.666504,4180.384766,4176.410156,4178.974121,4168.846191,4177.692383,2
1670142094.369424,180.0,4316.282227,4230.0,4294.102539,4198.717773,4262.436035,4183.717773,4217.820313,4305.897461,4172.179688,4176.410156,4172.563965,4174.102539,4167.820313,4173.077148,2
1670142094.373325,181.0,4312.307617,4228.846191,4292.436035,4197.179688,4261.282227,4183.461426,4224.358887,4306.282227,4172.94873,4175.897461,4167.820313,4169.102539,4168.205078,4170.897461,2
1670142094.377227,182.0,4310.256348,4228.974121,4292.692383,4198.461426,4263.846191,4183.205078,4229.743652,4307.179688,4176.922852,4178.077148,4163.717773,4165.641113,4168.846191,4171.025879,2
1670142094.381128,183.0,4310.897461,4229.102539,4294.230957,4201.153809,4268.461426,4183.333496,4231.025879,4308.974121,4181.666504,4180.897461,4162.820313,4165.897461,4169.743652,4173.461426,2
1670142094.385029,184.0,4314.487305,4229.358887,4296.410156,4204.358887,4272.94873,4184.358887,4227.692383,4312.05127,4185.128418,4183.589844,4166.666504,4170.384766,4171.538574,4177.692383,2
1670142094.388931,185.0,4319.487305,4230.897461,4298.974121,4207.820313,4275.641113,4185.256348,4221.538574,4315.384766,4187.307617,4186.153809,4173.974121,4177.692383,4174.743652,4183.205078,2
1670142094.392832,186.0,4323.974121,4234.487305,4301.666504,4211.794922,4276.666504,4184.615234,4215.641113,4317.307617,4188.077148,4188.846191,4181.794922,4184.871582,4178.974121,4188.974121,2
1670142094.396734,187.0,4326.153809,4239.487305,4303.461426,4215.128418,4276.922852,4182.436035,4212.05127,4315.512695,4187.307617,4190.384766,4186.666504,4188.717773,4183.461426,4193.589844,2
1670142094.400635,188.0,4326.153809,4243.589844,4303.717773,4216.410156,4277.05127,4179.743652,4211.025879,4310.128418,4184.871582,4189.487305,4187.05127,4187.94873,4187.307617,4195.256348,2
1670142094.404536,189.0,4325.641113,4245.256348,4302.820313,4215.384766,4276.666504,4178.333496,4211.922852,4303.846191,4182.563965,4186.922852,4184.487305,4184.615234,4189.487305,4193.717773,2
1670142094.408438,190.0,4327.05127,4245.0,4302.692383,4213.717773,4276.794922,4179.230957,4213.589844,4300.897461,4183.205078,4185.641113,4182.563965,4182.436035,4189.615234,4190.897461,2
1670142094.412339,191.0,4331.410156,4244.871582,4304.743652,4213.717773,4278.461426,4181.538574,4216.410156,4303.846191,4188.205078,4188.974121,4184.230957,4183.974121,4189.102539,4190.0,2
1670142094.416241,192.0,4336.666504,4245.897461,4308.846191,4216.538574,4281.794922,4184.358887,4221.666504,4311.153809,4195.897461,4196.794922,4188.205078,4188.846191,4189.487305,4193.205078,2
1670142094.420142,193.0,4338.589844,4247.436035,4312.820313,4220.512695,4284.615234,4187.179688,4228.589844,4318.333496,4201.922852,4204.230957,4190.641113,4193.846191,4190.641113,4198.461426,2
1670142094.424043,194.0,4334.871582,4247.436035,4313.846191,4222.179688,4283.974121,4189.871582,4234.358887,4320.0,4202.820313,4206.025879,4188.589844,4195.512695,4191.538574,4202.179688,2
1670142094.427945,195.0,4326.666504,4244.487305,4310.512695,4219.487305,4279.102539,4191.282227,4235.384766,4314.358887,4197.94873,4199.871582,4182.563965,4193.077148,4191.153809,4200.897461,2
1670142094.431846,196.0,4317.692383,4240.0,4303.974121,4213.333496,4272.436035,4190.128418,4230.512695,4304.230957,4189.487305,4189.358887,4176.410156,4188.717773,4190.256348,4195.128418,2
1670142094.435748,197.0,4311.025879,4236.025879,4297.179688,4207.05127,4267.563965,4186.153809,4222.05127,4296.410156,4182.179688,4181.282227,4174.230957,4186.025879,4190.256348,4187.94873,2
1670142094.439649,198.0,4307.563965,4234.743652,4293.077148,4204.743652,4266.410156,4180.384766,4214.743652,4296.025879,4179.871582,4180.769043,4177.692383,4186.794922,4191.922852,4183.717773,2
1670142094.44355,199.0,4305.769043,4235.769043,4292.820313,4206.794922,4268.333496,4175.769043,4212.307617,4302.94873,4183.205078,4187.307617,4184.487305,4190.0,4194.230957,4184.487305,2
1670142094.447452,200.0,4303.846191,4237.179688,4294.743652,4210.641113,4270.384766,4174.743652,4215.0,4312.563965,4188.589844,4195.384766,4190.128418,4192.307617,4194.743652,4188.461426,2
1670142094.451353,201.0,4300.897461,4236.538574,4296.153809,4212.307617,4270.128418,4177.820313,4220.0,4319.102539,4191.922852,4199.102539,4191.282227,4191.410156,4191.282227,4191.410156,2
1670142094.455254,202.0,4297.436035,4232.94873,4295.641113,4210.256348,4267.179688,4183.333496,4223.461426,4319.871582,4191.538574,4196.666504,4188.205078,4187.563965,4184.743652,4189.487305,2
1670142094.459156,203.0,4294.871582,4227.307617,4293.717773,4206.153809,4263.461426,4187.94873,4223.846191,4315.641113,4188.717773,4190.512695,4183.717773,4183.077148,4178.077148,4183.205078,2
1670142094.463057,204.0,4293.974121,4221.794922,4291.794922,4202.563965,4261.153809,4188.974121,4222.05127,4309.358887,4186.025879,4184.743652,4181.025879,4180.256348,4174.102539,4176.282227,2
1670142094.466959,205.0,4294.743652,4217.692383,4290.384766,4201.153809,4260.897461,4186.153809,4220.384766,4304.743652,4184.230957,4182.307617,4180.641113,4179.615234,4174.102539,4172.563965,2
1670142094.47086,206.0,4296.410156,4215.897461,4289.615234,4201.538574,4261.538574,4182.563965,4220.897461,4304.230957,4183.461426,4183.461426,4181.282227,4180.512695,4176.794922,4173.077148,2
1670142094.474761,207.0,4298.974121,4216.538574,4289.615234,4202.820313,4261.794922,4181.410156,4222.94873,4307.692383,4183.717773,4187.179688,4181.538574,4181.794922,4180.384766,4176.410156,2
1670142094.478663,208.0,4302.05127,4219.358887,4290.512695,4204.615234,4261.410156,4183.461426,4225.256348,4313.717773,4186.410156,4192.179688,4181.794922,4182.94873,4183.205078,4180.769043,2
1670142094.482564,209.0,4304.743652,4223.589844,4292.05127,4206.666504,4261.666504,4186.282227,4227.436035,4320.0,4191.922852,4197.436035,4184.358887,4184.487305,4184.871582,4184.615234,2
1670142094.486466,210.0,4305.897461,4227.820313,4293.461426,4208.589844,4263.333496,4187.05127,4230.128418,4323.974121,4198.077148,4201.025879,4190.0,4186.538574,4185.0,4187.05127,2
1670142094.490367,211.0,4304.230957,4230.128418,4294.358887,4209.358887,4265.769043,4184.743652,4232.692383,4323.974121,4201.153809,4200.641113,4196.153809,4188.077148,4183.589844,4187.820313,2
1670142094.494268,212.0,4300.128418,4229.102539,4294.615234,4208.589844,4267.436035,4180.897461,4233.205078,4320.641113,4198.846191,4195.641113,4197.820313,4187.94873,4180.384766,4186.922852,2
1670142094.49817,213.0,4295.512695,4225.0,4294.230957,4206.794922,4267.05127,4178.461426,4230.256348,4317.563965,4191.922852,4188.077148,4192.179688,4185.256348,4176.153809,4184.358887,2
1670142094.502071,214.0,4292.692383,4220.256348,4292.94873,4205.769043,4265.769043,4178.974121,4225.128418,4318.333496,4184.743652,4181.794922,4181.410156,4181.153809,4172.820313,4181.025879,2
1670142094.505973,215.0,4292.820313,4218.333496,4291.153809,4207.05127,4265.128418,4181.922852,4220.897461,4322.692383,4180.641113,4179.615234,4171.282227,4177.820313,4172.820313,4178.461426,2
1670142094.509874,216.0,4294.871582,4220.384766,4290.128418,4210.128418,4265.256348,4185.0,4220.769043,4326.538574,4180.641113,4181.666504,4167.179688,4177.436035,4176.282227,4178.974121,2
1670142094.513775,217.0,4296.922852,4225.128418,4290.641113,4212.307617,4265.256348,4186.666504,4225.0,4325.512695,4183.077148,4185.512695,4171.153809,4180.256348,4180.512695,4182.692383,2
1670142094.517677,218.0,4297.307617,4229.358887,4291.794922,4211.410156,4264.230957,4186.153809,4230.897461,4318.589844,4185.384766,4187.94873,4180.128418,4183.846191,4182.307617,4187.05127,2
1670142094.521578,219.0,4296.282227,4230.128418,4292.436035,4208.205078,4262.94873,4184.487305,4234.487305,4310.512695,4186.025879,4187.692383,4187.94873,4185.256348,4180.512695,4187.307617,2
1670142094.525479,220.0,4294.743652,4226.538574,4291.410156,4205.384766,4262.307617,4183.205078,4233.717773,4307.820313,4185.128418,4185.128418,4189.871582,4182.436035,4177.563965,4181.153809,2
1670142094.529381,221.0,4293.974121,4220.769043,4289.358887,4205.641113,4262.563965,4183.205078,4229.615234,4313.077148,4183.589844,4182.179688,4185.256348,4176.666504,4175.897461,4170.769043,2
1670142094.533282,222.0,4294.487305,4216.922852,4287.692383,4209.102539,4262.820313,4183.974121,4225.769043,4322.563965,4183.205078,4180.769043,4178.974121,4171.794922,4176.922852,4163.589844,2
1670142094.537184,223.0,4296.538574,4218.974121,4287.692383,4213.974121,4262.436035,4184.230957,4225.384766,4328.589844,4184.743652,4182.05127,4176.922852,4172.05127,4180.0,4166.666504,2
1670142094.541085,224.0,4300.256348,4228.205078,4289.871582,4217.820313,4262.05127,4183.589844,4228.461426,4326.538574,4188.461426,4186.410156,4181.666504,4178.974121,4184.358887,4182.307617,2
1670142094.544986,225.0,4305.769043,4242.05127,4293.333496,4220.128418,4263.461426,4182.94873,4232.179688,4317.692383,4193.461426,4193.333496,4191.025879,4191.153809,4189.487305,4206.025879,2
1670142094.548888,226.0,4312.307617,4256.025879,4296.666504,4221.282227,4267.436035,4183.205078,4233.589844,4307.820313,4198.717773,4200.897461,4200.512695,4204.358887,4195.0,4229.358887,2
1670142094.552789,227.0,4318.077148,4265.384766,4297.820313,4222.307617,4272.820313,4183.589844,4231.794922,4302.436035,4202.692383,4206.538574,4206.282227,4214.230957,4200.256348,4244.615234,2
