Timestamp,EEG.Counter,EEG.AF3,EEG.AF4,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,Label
1669984874.156131,50.0,4324.871582,4344.487305,4297.820313,4392.05127,4328.846191,4352.05127,4299.615234,4247.692383,4372.563965,4388.589844,4354.230957,4283.461426,4391.666504,4349.358887,4
1669984874.160043,51.0,4325.384766,4345.384766,4295.641113,4393.589844,4328.717773,4353.846191,4304.487305,4254.615234,4373.974121,4391.282227,4354.102539,4283.846191,4391.922852,4348.846191,4
1669984874.163956,52.0,4325.128418,4342.692383,4291.025879,4391.538574,4325.256348,4352.05127,4302.692383,4252.05127,4372.179688,4386.410156,4348.846191,4279.615234,4387.179688,4342.692383,4
1669984874.167869,53.0,4324.487305,4338.461426,4288.077148,4388.205078,4321.282227,4350.256348,4297.179688,4241.538574,4367.436035,4378.077148,4342.563965,4274.102539,4381.410156,4334.102539,4
1669984874.171782,54.0,4323.974121,4336.153809,4289.743652,4387.563965,4321.153809,4351.410156,4292.563965,4229.358887,4361.410156,4371.410156,4340.384766,4271.538574,4378.846191,4328.461426,4
1669984874.175694,55.0,4325.512695,4337.94873,4296.410156,4391.794922,4326.922852,4356.410156,4292.436035,4222.436035,4358.333496,4369.743652,4344.743652,4274.358887,4382.05127,4330.0,4
1669984874.179607,56.0,4330.641113,4344.230957,4305.384766,4400.384766,4337.05127,4362.94873,4297.05127,4224.102539,4362.05127,4373.846191,4353.974121,4281.794922,4389.743652,4339.871582,4
1669984874.18352,57.0,4339.358887,4353.461426,4313.846191,4409.615234,4347.307617,4368.333496,4303.974121,4231.666504,4372.692383,4382.436035,4363.717773,4290.769043,4399.230957,4354.615234,4
1669984874.187432,58.0,4349.487305,4362.820313,4319.743652,4415.641113,4353.205078,4371.153809,4309.358887,4238.846191,4384.487305,4393.589844,4369.743652,4297.307617,4406.538574,4367.94873,4
1669984874.191345,59.0,4357.05127,4369.487305,4322.820313,4416.538574,4352.692383,4371.794922,4311.410156,4240.769043,4389.743652,4405.128418,4370.0,4299.230957,4408.846191,4374.487305,4
1669984874.195258,60.0,4359.358887,4370.769043,4323.974121,4413.077148,4347.179688,4371.922852,4310.641113,4237.436035,4384.615234,4413.077148,4365.512695,4297.05127,4406.282227,4373.077148,4
1669984874.199171,61.0,4357.179688,4367.05127,4324.102539,4408.589844,4340.384766,4372.94873,4308.974121,4232.820313,4371.410156,4413.461426,4359.358887,4293.333496,4401.538574,4367.563965,4
1669984874.203083,62.0,4353.333496,4361.410156,4324.102539,4406.538574,4337.05127,4374.743652,4308.077148,4231.666504,4358.333496,4405.256348,4355.256348,4291.538574,4398.461426,4363.461426,4
1669984874.206996,63.0,4351.410156,4358.333496,4324.615234,4408.333496,4339.615234,4376.410156,4309.487305,4236.538574,4353.461426,4393.846191,4355.897461,4293.461426,4399.487305,4364.102539,4
1669984874.210909,64.0,4353.461426,4360.256348,4325.128418,4412.692383,4347.307617,4377.563965,4313.589844,4244.743652,4360.256348,4388.974121,4361.666504,4298.846191,4404.743652,4369.487305,4
1669984874.214822,65.0,4358.589844,4366.922852,4325.897461,4417.307617,4355.897461,4378.974121,4319.102539,4250.897461,4375.0,4396.666504,4370.641113,4306.025879,4413.205078,4376.922852,4
1669984874.218734,66.0,4365.256348,4376.025879,4327.307617,4421.666504,4360.897461,4381.410156,4322.820313,4250.897461,4389.358887,4412.820313,4379.743652,4313.333496,4423.077148,4384.230957,4
1669984874.222647,67.0,4372.436035,4384.230957,4329.615234,4426.282227,4360.384766,4384.743652,4322.94873,4246.153809,4396.410156,4426.666504,4386.794922,4319.615234,4432.563965,4389.615234,4
1669984874.22656,68.0,4379.102539,4389.230957,4332.563965,4431.794922,4356.410156,4387.436035,4320.641113,4243.717773,4395.512695,4429.358887,4390.512695,4323.717773,4440.128418,4392.436035,4
1669984874.230472,69.0,4384.102539,4390.384766,4335.0,4436.922852,4353.589844,4388.333496,4319.487305,4249.358887,4392.05127,4422.05127,4390.384766,4325.384766,4444.871582,4393.077148,4
1669984874.234385,70.0,4385.897461,4389.358887,4336.410156,4440.256348,4355.128418,4387.563965,4322.436035,4261.538574,4392.436035,4414.102539,4388.077148,4325.0,4446.410156,4393.077148,4
1669984874.238298,71.0,4384.487305,4389.615234,4337.820313,4441.153809,4361.153809,4387.179688,4328.846191,4271.666504,4398.717773,4413.717773,4386.922852,4325.0,4446.538574,4395.384766,4
1669984874.242211,72.0,4382.436035,4393.974121,4340.769043,4441.410156,4367.94873,4389.230957,4335.256348,4270.641113,4407.05127,4422.307617,4389.871582,4328.077148,4447.94873,4401.794922,4
1669984874.246123,73.0,4382.94873,4402.563965,4345.512695,4443.974121,4372.05127,4393.974121,4338.205078,4256.922852,4412.307617,4433.846191,4397.179688,4335.512695,4452.94873,4412.05127,4
1669984874.250036,74.0,4387.563965,4412.563965,4350.0,4449.871582,4371.922852,4399.615234,4336.538574,4238.333496,4413.077148,4441.282227,4405.897461,4345.641113,4460.897461,4423.205078,4
1669984874.253949,75.0,4394.102539,4419.615234,4352.05127,4457.563965,4369.615234,4403.717773,4332.94873,4225.641113,4411.666504,4442.307617,4411.794922,4353.974121,4468.846191,4431.538574,4
1669984874.257862,76.0,4398.333496,4420.897461,4351.153809,4463.846191,4368.589844,4405.641113,4331.153809,4225.128418,4412.179688,4440.384766,4412.692383,4357.307617,4473.589844,4433.974121,4
1669984874.261774,77.0,4398.717773,4417.307617,4348.846191,4466.794922,4371.666504,4405.769043,4332.94873,4235.0,4416.025879,4440.897461,4409.871582,4355.128418,4474.230957,4430.512695,4
1669984874.265687,78.0,4397.05127,4412.179688,4347.820313,4467.692383,4378.077148,4406.153809,4337.179688,4248.846191,4421.922852,4446.538574,4407.05127,4350.769043,4472.820313,4425.0,4
1669984874.2696,79.0,4397.05127,4409.230957,4349.871582,4468.974121,4385.128418,4408.077148,4341.666504,4260.641113,4427.307617,4455.256348,4406.922852,4348.974121,4472.436035,4422.307617,4
1669984874.273512,80.0,4401.025879,4410.128418,4354.358887,4471.794922,4390.128418,4411.025879,4344.743652,4267.179688,4430.641113,4462.307617,4409.487305,4352.179688,4475.0,4425.384766,4
1669984874.277425,81.0,4407.692383,4414.358887,4358.589844,4476.025879,4392.179688,4413.333496,4345.769043,4268.205078,4432.436035,4463.974121,4413.205078,4359.230957,4480.128418,4433.077148,4
1669984874.281338,82.0,4413.333496,4418.974121,4360.256348,4480.128418,4392.05127,4413.717773,4345.384766,4265.256348,4434.358887,4460.769043,4416.282227,4366.153809,4485.897461,4440.512695,4
1669984874.285251,83.0,4414.871582,4421.282227,4358.846191,4482.563965,4390.384766,4413.461426,4344.871582,4261.666504,4437.436035,4456.282227,4417.692383,4369.230957,4490.384766,4443.205078,4
1669984874.289163,84.0,4412.307617,4420.641113,4356.666504,4482.820313,4387.563965,4413.974121,4345.0,4260.641113,4441.153809,4454.487305,4418.077148,4368.333496,4493.333496,4440.897461,4
1669984874.293076,85.0,4408.717773,4419.871582,4356.153809,4482.692383,4384.743652,4415.897461,4345.641113,4263.717773,4444.102539,4456.666504,4419.102539,4366.666504,4495.769043,4437.820313,4
1669984874.296989,86.0,4407.820313,4422.563965,4358.974121,4484.230957,4383.846191,4417.692383,4346.538574,4269.102539,4445.641113,4461.666504,4422.563965,4367.05127,4499.102539,4438.589844,4
1669984874.300902,87.0,4411.153809,4429.743652,4364.615234,4488.717773,4386.538574,4417.307617,4347.94873,4273.461426,4446.410156,4467.94873,4428.333496,4369.743652,4504.102539,4444.743652,4
1669984874.304814,88.0,4416.922852,4438.846191,4370.512695,4494.743652,4392.436035,4415.641113,4350.384766,4274.487305,4447.436035,4473.461426,4434.487305,4373.205078,4510.384766,4452.820313,4
1669984874.308727,89.0,4422.307617,4445.641113,4374.102539,4500.641113,4398.589844,4414.871582,4353.333496,4271.794922,4448.333496,4476.410156,4438.205078,4376.410156,4516.666504,4458.846191,4
1669984874.31264,90.0,4425.256348,4447.307617,4374.743652,4505.256348,4402.307617,4416.922852,4356.282227,4267.692383,4448.077148,4476.282227,4438.461426,4379.358887,4521.538574,4460.769043,4
1669984874.316553,91.0,4426.538574,4444.743652,4373.205078,4509.102539,4402.94873,4421.538574,4358.846191,4265.384766,4446.666504,4474.487305,4436.666504,4383.077148,4524.102539,4460.0,4
1669984874.320465,92.0,4428.461426,4441.538574,4371.282227,4513.333496,4402.563965,4426.666504,4360.512695,4266.410156,4445.897461,4473.974121,4435.128418,4387.94873,4524.487305,4460.128418,4
1669984874.324378,93.0,4432.179688,4440.641113,4370.512695,4517.820313,4403.974121,4430.641113,4360.641113,4269.102539,4447.94873,4476.410156,4435.384766,4393.077148,4524.230957,4463.461426,4
1669984874.328291,94.0,4437.563965,4442.94873,4371.666504,4521.922852,4407.692383,4433.077148,4359.487305,4269.743652,4452.94873,4481.153809,4438.077148,4397.179688,4524.615234,4469.487305,4
1669984874.332203,95.0,4442.436035,4446.794922,4375.256348,4524.358887,4412.05127,4434.871582,4357.820313,4266.922852,4458.974121,4486.282227,4442.179688,4399.358887,4526.282227,4475.128418,4
1669984874.336116,96.0,4445.256348,4449.487305,4380.897461,4525.128418,4414.487305,4437.179688,4356.794922,4262.692383,4463.333496,4490.769043,4446.025879,4399.615234,4528.589844,4477.307617,4
1669984874.340029,97.0,4445.512695,4449.615234,4387.436035,4524.743652,4414.230957,4440.512695,4356.410156,4260.769043,4464.743652,4493.333496,4447.692383,4398.589844,4530.0,4475.769043,4
1669984874.343942,98.0,4443.717773,4447.436035,4392.307617,4523.974121,4412.436035,4443.846191,4356.025879,4262.436035,4463.461426,4492.563965,4446.922852,4397.307617,4529.743652,4472.692383,4
1669984874.347854,99.0,4441.410156,4444.487305,4393.974121,4523.717773,4411.410156,4445.897461,4355.641113,4265.512695,4460.384766,4487.820313,4444.615234,4396.410156,4528.717773,4471.025879,4
1669984874.351767,100.0,4440.512695,4442.179688,4392.179688,4525.0,4412.436035,4446.153809,4355.256348,4266.666504,4456.666504,4480.897461,4442.179688,4395.897461,4528.333496,4471.538574,4
1669984874.35568,101.0,4441.794922,4441.538574,4389.102539,4527.94873,4414.871582,4444.871582,4355.512695,4264.743652,4453.461426,4475.256348,4441.025879,4395.641113,4529.743652,4473.461426,4
1669984874.359593,102.0,4444.743652,4442.307617,4387.563965,4532.307617,4416.794922,4443.461426,4357.692383,4261.922852,4452.307617,4474.615234,4441.538574,4395.512695,4532.94873,4474.871582,4
1669984874.363505,103.0,4447.820313,4443.974121,4388.974121,4536.282227,4417.179688,4443.205078,4362.692383,4261.538574,4453.974121,4480.0,4443.205078,4395.512695,4536.922852,4475.128418,4
1669984874.367418,104.0,4449.487305,4446.153809,4392.307617,4538.333496,4416.922852,4444.487305,4368.974121,4264.230957,4458.461426,4489.102539,4445.384766,4396.153809,4540.128418,4475.0,4
1669984874.371331,105.0,4449.871582,4447.820313,4395.384766,4538.205078,4417.563965,4446.922852,4373.717773,4267.563965,4463.717773,4496.666504,4447.436035,4397.820313,4541.666504,4476.025879,4
1669984874.375243,106.0,4450.641113,4448.461426,4396.794922,4536.666504,4419.102539,4448.974121,4374.230957,4268.589844,4467.05127,4497.94873,4448.077148,4399.102539,4541.666504,4478.205078,4
1669984874.379156,107.0,4452.820313,4447.94873,4396.538574,4534.743652,4420.384766,4448.846191,4370.897461,4266.538574,4465.897461,4492.436035,4447.05127,4399.230957,4540.641113,4480.128418,4
1669984874.383069,108.0,4456.666504,4447.179688,4395.641113,4534.230957,4420.384766,4446.153809,4366.666504,4263.205078,4460.769043,4484.487305,4445.256348,4398.589844,4540.128418,4480.512695,4
1669984874.386982,109.0,4460.512695,4447.563965,4395.897461,4536.282227,4419.871582,4442.307617,4365.384766,4260.641113,4455.512695,4480.641113,4445.0,4398.461426,4541.153809,4479.230957,4
1669984874.390894,110.0,4462.307617,4448.974121,4397.179688,4541.153809,4420.384766,4440.384766,4368.717773,4260.384766,4454.615234,4484.871582,4447.307617,4399.487305,4544.487305,4477.05127,4
1669984874.394807,111.0,4461.410156,4450.769043,4398.846191,4546.666504,4422.563965,4442.94873,4374.871582,4262.563965,4459.102539,4494.487305,4451.282227,4401.410156,4548.846191,4476.538574,4
1669984874.39872,112.0,4459.230957,4452.05127,4399.615234,4550.0,4425.384766,4450.128418,4379.871582,4266.794922,4465.769043,4503.461426,4455.128418,4404.230957,4552.820313,4479.487305,4
1669984874.402632,113.0,4457.94873,4453.077148,4399.230957,4549.743652,4426.794922,4458.974121,4380.769043,4271.538574,4470.384766,4507.436035,4457.820313,4408.205078,4555.512695,4487.563965,4
1669984874.406545,114.0,4458.846191,4455.384766,4398.333496,4546.922852,4425.384766,4464.230957,4378.974121,4275.0,4471.794922,4507.692383,4459.743652,4413.077148,4557.436035,4499.615234,4
1669984874.410458,115.0,4460.641113,4460.384766,4396.922852,4543.717773,4421.666504,4463.717773,4378.333496,4276.538574,4472.436035,4507.820313,4462.179688,4418.461426,4559.230957,4512.692383,4
1669984874.414371,116.0,4461.153809,4467.563965,4393.846191,4542.179688,4417.05127,4459.487305,4381.538574,4277.307617,4475.897461,4510.256348,4466.025879,4423.077148,4561.153809,4522.563965,4
1669984874.418283,117.0,4458.974121,4474.102539,4387.94873,4542.436035,4413.205078,4456.282227,4387.692383,4279.743652,4483.333496,4514.358887,4471.282227,4426.538574,4563.333496,4526.794922,4
1669984874.422196,118.0,4454.487305,4477.692383,4379.743652,4543.717773,4410.641113,4457.820313,4393.333496,4285.128418,4492.05127,4518.461426,4476.922852,4429.230957,4565.769043,4526.922852,4
1669984874.426109,119.0,4450.128418,4478.205078,4372.436035,4545.256348,4408.974121,4463.717773,4395.641113,4291.922852,4497.307617,4521.666504,4481.666504,4432.307617,4569.102539,4527.179688,4
1669984874.430021,120.0,4449.230957,4477.94873,4370.0,4546.922852,4408.333496,4470.641113,4394.358887,4296.410156,4495.384766,4523.333496,4485.128418,4436.538574,4573.846191,4532.05127,4
1669984874.433934,121.0,4453.589844,4479.743652,4373.333496,4549.358887,4409.743652,4475.641113,4391.922852,4295.641113,4487.94873,4524.358887,4488.205078,4441.794922,4579.487305,4542.436035,4
1669984874.437847,122.0,4462.05127,4484.871582,4379.743652,4553.333496,4413.974121,4477.307617,4391.282227,4289.871582,4481.153809,4527.436035,4492.563965,4446.794922,4585.512695,4554.871582,4
1669984874.44176,123.0,4471.538574,4491.282227,4384.615234,4558.077148,4419.743652,4476.410156,4393.974121,4283.205078,4481.282227,4535.128418,4498.589844,4450.769043,4590.769043,4564.487305,4
1669984874.445672,124.0,4477.692383,4495.897461,4384.743652,4561.794922,4424.871582,4474.487305,4397.692383,4279.358887,4489.358887,4545.769043,4505.128418,4453.077148,4593.846191,4567.820313,4
1669984874.449585,125.0,4478.333496,4496.410156,4380.897461,4562.820313,4426.794922,4472.820313,4398.974121,4278.846191,4498.333496,4553.846191,4509.358887,4453.846191,4593.846191,4564.487305,4
1669984874.453498,126.0,4474.102539,4492.820313,4376.922852,4560.641113,4424.871582,4472.179688,4396.410156,4279.487305,4498.333496,4553.461426,4509.615234,4453.077148,4591.538574,4557.820313,4
1669984874.457411,127.0,4467.563965,4487.692383,4376.410156,4556.410156,4421.410156,4473.077148,4391.794922,4278.589844,4484.102539,4544.230957,4505.897461,4451.282227,4588.846191,4552.436035,4
1669984874.461323,128.0,4461.538574,4482.94873,4379.615234,4552.563965,4419.230957,4474.871582,4388.333496,4275.641113,4461.282227,4532.05127,4500.0,4448.974121,4587.307617,4550.897461,4
1669984874.465236,129.0,4457.94873,4479.615234,4383.974121,4551.410156,4420.384766,4476.794922,4387.692383,4272.692383,4442.05127,4524.230957,4493.974121,4446.666504,4586.794922,4552.563965,4
1669984874.469149,130.0,4458.205078,4477.05127,4386.410156,4553.846191,4424.102539,4477.692383,4390.0,4271.922852,4435.897461,4524.871582,4489.358887,4444.487305,4586.410156,4554.358887,4
1669984874.473061,131.0,4462.307617,4474.871582,4386.538574,4558.589844,4428.077148,4478.077148,4394.487305,4273.974121,4442.436035,4532.05127,4487.563965,4442.436035,4585.512695,4553.589844,4
1669984874.476974,132.0,4468.461426,4473.461426,4386.153809,4562.94873,4430.512695,4478.717773,4399.743652,4277.563965,4453.205078,4540.512695,4488.589844,4441.538574,4584.743652,4550.384766,4
1669984874.480887,133.0,4473.461426,4473.717773,4386.666504,4564.871582,4430.897461,4480.512695,4404.102539,4280.641113,4459.743652,4545.384766,4490.769043,4442.179688,4584.743652,4545.769043,4
1669984874.4848,134.0,4475.256348,4475.897461,4386.794922,4563.717773,4430.0,4483.333496,4406.410156,4282.05127,4459.230957,4544.743652,4492.05127,4443.205078,4586.153809,4541.410156,4
1669984874.488712,135.0,4474.615234,4478.461426,4385.512695,4561.410156,4428.717773,4486.153809,4405.384766,4282.179688,4455.128418,4541.025879,4491.794922,4443.589844,4588.333496,4538.333496,4
1669984874.492625,136.0,4473.974121,4479.358887,4383.205078,4560.256348,4427.692383,4487.94873,4400.641113,4281.282227,4452.820313,4538.333496,4491.410156,4443.333496,4590.897461,4537.179688,4
1669984874.496538,137.0,4474.615234,4477.94873,4381.666504,4561.538574,4427.307617,4488.205078,4393.846191,4278.974121,4454.230957,4538.846191,4491.538574,4443.717773,4593.333496,4538.333496,4
1669984874.50045,138.0,4475.256348,4475.384766,4382.436035,4564.487305,4427.436035,4487.179688,4388.846191,4274.871582,4456.410156,4541.410156,4491.538574,4445.512695,4594.871582,4541.410156,4
1669984874.504363,139.0,4475.0,4474.615234,4385.641113,4566.794922,4428.205078,4485.897461,4389.615234,4271.025879,4455.128418,4543.333496,4490.512695,4448.717773,4595.897461,4545.128418,4
1669984874.508276,140.0,4474.230957,4477.307617,4390.384766,4567.05127,4430.128418,4485.769043,4396.282227,4270.897461,4450.641113,4545.384766,4489.487305,4452.820313,4597.05127,4548.717773,4
1669984874.512189,141.0,4474.358887,4483.205078,4394.615234,4566.153809,4432.436035,4487.307617,4405.256348,4276.666504,4448.846191,4551.794922,4490.769043,4456.922852,4599.487305,4552.307617,4
1669984874.516101,142.0,4475.769043,4489.230957,4396.410156,4566.282227,4433.974121,4490.0,4411.025879,4286.666504,4454.743652,4565.0,4495.897461,4460.769043,4603.205078,4556.282227,4
1669984874.520014,143.0,4476.794922,4490.897461,4395.256348,4568.589844,4433.205078,4492.179688,4411.025879,4295.0,4465.256348,4579.358887,4502.820313,4463.333496,4606.538574,4559.230957,4
1669984874.523927,144.0,4475.897461,4485.512695,4391.922852,4571.538574,4430.512695,4493.077148,4407.179688,4295.384766,4470.0,4584.487305,4506.794922,4463.077148,4606.282227,4558.974121,4
1669984874.52784,145.0,4472.692383,4474.743652,4388.333496,4572.436035,4427.436035,4492.820313,4403.589844,4287.436035,4461.538574,4574.871582,4504.358887,4458.589844,4601.153809,4554.230957,4
1669984874.531752,146.0,4468.717773,4463.589844,4386.025879,4570.0,4425.641113,4492.179688,4403.589844,4277.307617,4444.102539,4557.05127,4496.922852,4451.025879,4592.820313,4546.538574,4
1669984874.535665,147.0,4465.641113,4457.436035,4385.256348,4565.641113,4425.641113,4491.666504,4407.179688,4273.077148,4430.641113,4544.743652,4490.0,4443.589844,4586.153809,4540.512695,4
